Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Latitude;Longitude;Speed
20190405_174512;-0.177;-1.690;9.342;-0.015;0.046;-0.003;49.03644;13.23301;63.5
20190405_174512;0.007;-2.610;9.283;-0.001;0.062;-0.009;49.03644;13.23301;63.5
20190405_174512;-0.196;-2.265;9.558;0.011;-0.006;-0.007;49.03644;13.23301;63.5
20190405_174512;-0.175;-2.382;9.836;0.013;0.024;-0.010;49.03644;13.23301;63.5
20190405_174512;-0.117;-2.224;9.589;0.023;-0.049;-0.004;49.03644;13.23301;63.5
20190405_174512;0.010;-2.243;9.079;0.000;-0.019;0.001;49.03644;13.23301;63.5
20190405_174512;-0.302;-3.170;8.605;-0.029;0.046;-0.001;49.03644;13.23301;63.5
20190405_174512;-0.057;-2.548;10.264;-0.014;-0.076;0.006;49.03644;13.23301;63.5
20190405_174512;0.309;-2.832;9.352;0.022;0.031;0.004;49.03629;13.23308;58.9
20190405_174513;-0.237;-2.447;10.082;0.006;-0.093;-0.000;49.03629;13.23308;58.9
20190405_174513;-0.060;-2.758;9.077;-0.029;-0.026;0.001;49.03629;13.23308;58.9
20190405_174513;0.316;-2.330;9.759;-0.033;-0.049;-0.003;49.03629;13.23308;58.9
20190405_174513;-0.275;-2.674;9.553;-0.001;0.065;-0.007;49.03629;13.23308;58.9
20190405_174513;0.201;-3.022;10.635;0.006;-0.057;-0.000;49.03629;13.23308;58.9
20190405_174513;-0.089;-3.081;9.319;0.009;0.010;0.003;49.03629;13.23308;58.9
20190405_174513;-0.211;-2.330;9.711;-0.005;0.042;-0.004;49.03629;13.23308;58.9
20190405_174513;0.089;-2.868;9.421;0.001;0.020;-0.005;49.03629;13.23308;58.9
20190405_174513;0.146;-2.986;9.711;0.000;-0.011;-0.004;49.03616;13.23315;52.9
20190405_174514;0.376;-3.136;9.946;0.007;0.048;-0.001;49.03616;13.23315;52.9
20190405_174514;-0.393;-3.443;10.377;0.005;-0.037;-0.000;49.03616;13.23315;52.9
20190405_174514;-0.053;-2.943;9.735;0.006;-0.010;-0.000;49.03616;13.23315;52.9
20190405_174514;-0.057;-3.180;9.565;-0.007;-0.001;-0.008;49.03616;13.23315;52.9
20190405_174514;-0.060;-3.235;8.962;0.003;-0.003;-0.011;49.03616;13.23315;52.9
20190405_174514;0.555;-2.823;9.596;0.000;-0.055;-0.017;49.03616;13.23315;52.9
20190405_174514;0.520;-2.844;9.062;0.003;-0.018;-0.027;49.03616;13.23315;52.9
20190405_174514;0.371;-3.287;9.556;-0.014;-0.026;-0.039;49.03616;13.23315;52.9
20190405_174515;0.299;-3.412;9.630;0.003;0.042;-0.041;49.03605;13.23321;45.4
20190405_174515;-0.108;-3.412;9.575;0.010;-0.067;-0.043;49.03605;13.23321;45.4
20190405_174515;0.649;-3.802;9.125;0.008;-0.049;-0.048;49.03605;13.23321;45.4
20190405_174515;0.828;-3.227;9.560;0.008;0.076;-0.038;49.03605;13.23321;45.4
20190405_174515;0.309;-3.139;9.517;-0.002;0.036;-0.049;49.03605;13.23321;45.4
20190405_174515;0.280;-2.842;9.036;-0.002;-0.007;-0.040;49.03605;13.23321;45.4
20190405_174515;0.797;-3.029;9.405;0.008;0.018;-0.042;49.03605;13.23321;45.4
20190405_174515;0.591;-3.474;9.465;-0.010;0.004;-0.045;49.03605;13.23321;45.4
20190405_174515;0.285;-3.017;9.872;-0.007;0.010;-0.036;49.03605;13.23321;45.4
20190405_174516;0.134;-3.376;9.347;-0.026;0.003;-0.040;49.03595;13.23326;38.0
20190405_174516;0.093;-2.734;9.666;0.011;0.021;-0.039;49.03595;13.23326;38.0
20190405_174516;0.409;-2.483;9.491;0.028;0.013;-0.042;49.03595;13.23326;38.0
20190405_174516;-0.239;-2.612;9.371;0.021;0.030;-0.042;49.03595;13.23326;38.0
20190405_174516;0.132;-2.545;9.026;-0.002;-0.049;-0.047;49.03595;13.23326;38.0
20190405_174516;1.413;-3.096;9.541;-0.010;0.023;-0.054;49.03595;13.23326;38.0
20190405_174516;1.168;-2.275;9.826;-0.002;-0.001;-0.082;49.03595;13.23326;38.0
20190405_174516;1.188;-2.593;9.326;-0.007;-0.016;-0.105;49.03595;13.23326;38.0
20190405_174516;1.353;-2.516;9.627;-0.003;-0.034;-0.117;49.03595;13.23326;38.0
20190405_174517;1.551;-2.497;9.261;0.005;-0.023;-0.133;49.03586;13.23327;32.2
20190405_174517;2.035;-2.217;9.017;-0.018;-0.023;-0.157;49.03586;13.23327;32.2
20190405_174517;1.384;-2.775;9.556;-0.022;0.082;-0.167;49.03586;13.23327;32.2
20190405_174517;2.617;-2.344;9.421;-0.051;-0.075;-0.182;49.03586;13.23327;32.2
20190405_174517;2.375;-2.368;9.572;-0.009;0.056;-0.189;49.03586;13.23327;32.2
20190405_174517;1.693;-2.363;9.558;0.027;-0.039;-0.216;49.03586;13.23327;32.2
20190405_174517;2.859;-2.485;9.211;-0.009;-0.091;-0.221;49.03586;13.23327;32.2
20190405_174517;2.167;-2.665;9.757;-0.029;-0.035;-0.244;49.03586;13.23327;32.2
20190405_174517;2.749;-2.588;9.316;-0.055;0.043;-0.257;49.03578;13.23328;28.0
20190405_174518;2.258;-2.040;9.690;-0.025;0.061;-0.268;49.03578;13.23328;28.0
20190405_174518;2.725;-1.870;9.503;-0.019;0.027;-0.286;49.03578;13.23328;28.0
20190405_174518;2.466;-1.650;9.553;-0.010;0.028;-0.306;49.03578;13.23328;28.0
20190405_174518;2.799;-1.209;9.460;-0.013;0.018;-0.317;49.03578;13.23328;28.0
20190405_174518;2.967;-1.276;9.577;0.001;0.032;-0.320;49.03578;13.23328;28.0
20190405_174518;2.634;-1.403;9.568;0.013;0.046;-0.331;49.03578;13.23328;28.0
20190405_174518;2.854;-1.360;9.680;-0.007;0.007;-0.390;49.03578;13.23328;28.0
20190405_174518;2.746;-1.367;9.740;0.002;0.040;-0.339;49.03578;13.23328;28.0
20190405_174519;3.031;-1.226;9.390;0.001;0.054;-0.346;49.03572;13.23327;25.0
20190405_174519;2.880;-1.262;9.412;-0.000;0.068;-0.348;49.03572;13.23327;25.0
20190405_174519;2.785;-1.240;9.757;0.003;0.067;-0.348;49.03572;13.23327;25.0
20190405_174519;2.785;-1.379;9.591;-0.006;0.029;-0.354;49.03572;13.23327;25.0
20190405_174519;2.911;-1.238;9.553;-0.022;0.040;-0.345;49.03572;13.23327;25.0
20190405_174519;3.017;-1.449;9.570;-0.019;0.070;-0.348;49.03572;13.23327;25.0
20190405_174519;2.773;-1.307;9.869;0.001;0.040;-0.354;49.03572;13.23327;25.0
20190405_174519;2.950;-1.348;9.496;0.020;0.019;-0.349;49.03572;13.23327;25.0
20190405_174519;3.275;-1.274;9.656;0.029;0.007;-0.357;49.03566;13.23324;26.1
20190405_174520;2.571;-0.946;9.891;0.036;0.041;-0.346;49.03566;13.23324;26.1
20190405_174520;2.890;-1.197;9.714;-0.018;0.057;-0.351;49.03566;13.23324;26.1
20190405_174520;2.746;-1.233;9.589;-0.046;0.051;-0.337;49.03566;13.23324;26.1
20190405_174520;2.504;-1.044;9.872;-0.033;0.063;-0.321;49.03566;13.23324;26.1
20190405_174520;2.370;-0.759;9.295;-0.013;0.081;-0.307;49.03566;13.23324;26.1
20190405_174520;1.616;-0.955;9.582;0.028;0.052;-0.295;49.03566;13.23324;26.1
20190405_174520;2.315;-0.656;9.733;-0.009;0.060;-0.285;49.03566;13.23324;26.1
20190405_174520;2.358;-0.522;9.828;0.014;0.017;-0.288;49.03566;13.23324;26.1
20190405_174521;2.303;-0.390;9.546;0.026;0.039;-0.281;49.03561;13.23317;26.1
20190405_174521;2.397;-0.548;9.939;-0.010;0.042;-0.290;49.03561;13.23317;26.1
20190405_174521;2.196;-0.285;9.364;-0.005;0.029;-0.286;49.03561;13.23317;26.1
20190405_174521;2.117;-0.330;9.778;0.001;0.042;-0.287;49.03561;13.23317;26.1
20190405_174521;2.270;-0.369;9.354;-0.006;0.049;-0.276;49.03561;13.23317;26.1
20190405_174521;1.889;-0.074;9.577;0.015;0.040;-0.284;49.03561;13.23317;26.1
20190405_174521;2.227;-0.273;9.843;0.010;0.056;-0.280;49.03561;13.23317;26.1
20190405_174521;1.963;-0.110;9.579;0.025;0.067;-0.268;49.03561;13.23317;26.1
20190405_174521;1.868;-0.371;9.979;0.004;0.091;-0.255;49.03561;13.23317;26.1
20190405_174522;1.535;-0.053;9.697;0.020;0.056;-0.236;49.03559;13.23308;27.8
20190405_174522;0.912;0.290;9.972;-0.013;0.023;-0.214;49.03559;13.23308;27.8
20190405_174522;1.353;0.144;10.147;0.002;0.006;-0.189;49.03559;13.23308;27.8
20190405_174522;1.166;0.290;9.615;0.032;-0.011;-0.178;49.03559;13.23308;27.8
20190405_174522;0.764;0.328;9.594;0.003;0.016;-0.156;49.03559;13.23308;27.8
20190405_174522;0.917;0.045;9.570;-0.035;-0.005;-0.141;49.03559;13.23308;27.8
20190405_174522;1.257;0.086;10.142;-0.047;-0.013;-0.134;49.03559;13.23308;27.8
20190405_174522;1.480;0.060;9.699;-0.002;-0.009;-0.123;49.03559;13.23308;27.8
20190405_174522;0.886;0.005;9.113;0.014;0.011;-0.118;49.03559;13.23308;27.8
20190405_174523;1.240;0.342;9.342;-0.008;0.008;-0.111;49.03557;13.23297;31.4
20190405_174523;0.749;0.010;9.749;-0.006;0.016;-0.106;49.03557;13.23297;31.4
20190405_174523;0.927;-0.160;9.821;-0.020;0.023;-0.100;49.03557;13.23297;31.4
20190405_174523;0.898;-0.273;9.639;-0.014;0.007;-0.095;49.03557;13.23297;31.4
20190405_174523;0.828;-0.029;9.757;0.012;0.012;-0.092;49.03557;13.23297;31.4
20190405_174523;1.006;0.000;9.558;-0.004;0.031;-0.081;49.03557;13.23297;31.4
20190405_174523;0.824;-0.060;9.797;0.006;0.037;-0.075;49.03557;13.23297;31.4
20190405_174523;-0.026;0.491;9.948;-0.001;0.073;-0.073;49.03557;13.23297;31.4
20190405_174523;0.656;-0.220;10.185;0.045;0.018;-0.078;49.03556;13.23285;35.0
20190405_174524;0.934;-0.469;10.365;0.023;0.041;-0.075;49.03556;13.23285;35.0
20190405_174524;0.565;0.019;9.828;0.015;-0.124;-0.081;49.03556;13.23285;35.0
20190405_174524;1.231;0.045;9.896;-0.017;-0.032;-0.087;49.03556;13.23285;35.0
20190405_174524;0.697;-0.105;9.330;-0.032;-0.013;-0.078;49.03556;13.23285;35.0
20190405_174524;0.548;0.010;9.465;-0.017;0.036;-0.069;49.03556;13.23285;35.0
20190405_174524;0.601;0.079;9.809;0.026;0.015;-0.066;49.03556;13.23285;35.0
20190405_174524;0.400;0.060;10.135;0.020;0.028;-0.069;49.03556;13.23285;35.0
20190405_174524;0.476;0.247;9.771;-0.007;-0.019;-0.064;49.03556;13.23285;35.0
20190405_174525;0.555;0.254;8.804;-0.018;0.041;-0.061;49.03557;13.23271;38.2
20190405_174525;0.534;-0.378;9.613;-0.010;-0.041;-0.053;49.03557;13.23271;38.2
20190405_174525;0.362;0.022;9.065;-0.002;0.010;-0.047;49.03557;13.23271;38.2
20190405_174525;-0.012;-0.433;9.742;0.012;0.027;-0.048;49.03557;13.23271;38.2
20190405_174525;0.500;-0.263;9.199;-0.015;0.043;-0.053;49.03557;13.23271;38.2
20190405_174525;0.711;-0.024;9.919;-0.014;0.049;-0.048;49.03557;13.23271;38.2
20190405_174525;0.587;-0.385;9.991;-0.001;0.000;-0.048;49.03557;13.23271;38.2
20190405_174525;0.407;-0.168;9.876;-0.001;-0.010;-0.047;49.03557;13.23271;38.2
20190405_174525;0.309;-0.206;10.200;-0.008;-0.024;-0.048;49.03558;13.23256;41.3
20190405_174526;0.196;-0.407;9.864;-0.003;0.018;-0.050;49.03558;13.23256;41.3
20190405_174526;0.474;-0.409;9.644;0.009;0.042;-0.051;49.03558;13.23256;41.3
20190405_174526;0.546;-0.311;9.606;-0.010;0.011;-0.049;49.03558;13.23256;41.3
20190405_174526;0.584;-0.493;9.781;-0.002;0.046;-0.053;49.03558;13.23256;41.3
20190405_174526;0.831;-0.184;10.458;-0.011;-0.098;-0.050;49.03558;13.23256;41.3
20190405_174526;1.566;-0.239;9.726;0.019;-0.145;-0.050;49.03558;13.23256;41.3
20190405_174526;1.128;-0.591;10.693;0.018;-0.065;-0.054;49.03558;13.23256;41.3
20190405_174526;0.781;-0.208;10.324;-0.018;-0.092;-0.057;49.03558;13.23256;41.3
20190405_174527;0.448;-0.433;9.821;-0.008;-0.144;-0.053;49.03560;13.23240;42.9
20190405_174527;0.675;-0.062;9.570;0.004;0.065;-0.066;49.03560;13.23240;42.9
20190405_174527;1.085;-0.057;9.208;-0.010;0.090;-0.061;49.03560;13.23240;42.9
20190405_174527;0.292;-0.259;9.242;-0.004;-0.037;-0.065;49.03560;13.23240;42.9
20190405_174527;0.970;-0.512;9.398;-0.005;0.024;-0.067;49.03560;13.23240;42.9
20190405_174527;1.006;-0.445;10.063;-0.008;-0.025;-0.070;49.03560;13.23240;42.9
20190405_174527;0.860;-0.376;10.264;0.006;0.000;-0.072;49.03560;13.23240;42.9
20190405_174527;1.166;-0.014;8.797;0.027;-0.025;-0.076;49.03560;13.23240;42.9
20190405_174527;1.118;-0.251;9.342;0.025;0.049;-0.079;49.03560;13.23240;42.9
20190405_174528;1.616;-0.235;9.702;-0.008;-0.009;-0.074;49.03563;13.23223;44.5
20190405_174528;0.785;-0.007;9.711;-0.024;0.042;-0.068;49.03563;13.23223;44.5
20190405_174528;0.699;-0.199;9.577;-0.011;0.024;-0.076;49.03563;13.23223;44.5
20190405_174528;0.788;-0.563;9.551;0.023;0.151;-0.081;49.03563;13.23223;44.5
20190405_174528;1.094;-0.723;10.106;0.009;-0.003;-0.089;49.03563;13.23223;44.5
20190405_174528;1.298;-0.237;9.630;-0.015;-0.046;-0.097;49.03563;13.23223;44.5
20190405_174528;1.135;-0.649;10.190;-0.008;0.037;-0.099;49.03563;13.23223;44.5
20190405_174528;1.262;-0.235;8.962;-0.010;-0.051;-0.098;49.03563;13.23223;44.5
20190405_174528;1.578;-0.345;8.895;0.019;0.030;-0.099;49.03566;13.23206;45.8
20190405_174529;1.116;-0.412;10.322;0.015;0.013;-0.097;49.03566;13.23206;45.8
20190405_174529;1.415;-0.457;9.635;-0.004;-0.039;-0.098;49.03566;13.23206;45.8
20190405_174529;1.305;-0.189;8.806;-0.027;0.013;-0.097;49.03566;13.23206;45.8
20190405_174529;1.683;-0.737;9.568;-0.011;0.110;-0.094;49.03566;13.23206;45.8
20190405_174529;1.413;-0.309;8.536;-0.013;-0.054;-0.097;49.03566;13.23206;45.8
20190405_174529;1.221;-0.283;10.384;-0.002;-0.009;-0.091;49.03566;13.23206;45.8
20190405_174529;1.101;-0.694;10.379;0.001;-0.054;-0.094;49.03566;13.23206;45.8
20190405_174529;1.525;-0.180;10.154;-0.009;-0.107;-0.100;49.03566;13.23206;45.8
20190405_174530;1.420;-0.421;10.992;0.009;-0.036;-0.092;49.03570;13.23189;48.0
20190405_174530;1.607;-0.132;8.097;-0.002;0.054;-0.088;49.03570;13.23189;48.0
20190405_174530;1.106;-0.503;9.381;-0.010;-0.081;-0.077;49.03570;13.23189;48.0
20190405_174530;1.212;-0.194;10.207;-0.005;0.079;-0.079;49.03570;13.23189;48.0
20190405_174530;0.467;-0.742;10.444;0.006;-0.079;-0.073;49.03570;13.23189;48.0
20190405_174530;0.551;-0.266;10.927;0.007;0.070;-0.079;49.03570;13.23189;48.0
20190405_174530;1.207;-0.479;8.595;0.007;-0.018;-0.077;49.03570;13.23189;48.0
20190405_174530;0.539;-0.184;9.568;-0.000;-0.001;-0.076;49.03570;13.23189;48.0
20190405_174530;0.946;-0.555;10.611;0.003;-0.079;-0.075;49.03570;13.23189;48.0
20190405_174531;1.310;-0.297;8.871;-0.003;0.111;-0.075;49.03575;13.23172;49.5
20190405_174531;1.006;-0.381;8.708;-0.022;0.101;-0.072;49.03575;13.23172;49.5
20190405_174531;1.590;-0.192;9.742;-0.012;-0.192;-0.072;49.03575;13.23172;49.5
20190405_174531;1.252;-0.170;10.604;0.023;0.038;-0.072;49.03575;13.23172;49.5
20190405_174531;1.721;-0.496;8.849;0.022;-0.109;-0.069;49.03575;13.23172;49.5
20190405_174531;1.056;-0.539;10.626;-0.013;0.085;-0.072;49.03575;13.23172;49.5
20190405_174531;0.678;-0.038;9.692;-0.015;0.045;-0.073;49.03575;13.23172;49.5
20190405_174531;0.951;-0.417;8.885;-0.004;-0.206;-0.075;49.03575;13.23172;49.5
20190405_174531;-0.476;-0.567;10.305;0.023;0.063;-0.076;49.03581;13.23155;51.0
20190405_174532;1.575;-0.199;10.887;0.009;-0.278;-0.069;49.03581;13.23155;51.0
20190405_174532;1.923;-0.297;10.346;-0.004;0.224;-0.070;49.03581;13.23155;51.0
20190405_174532;0.285;-0.309;9.390;0.004;0.241;-0.070;49.03581;13.23155;51.0
20190405_174532;1.585;-0.733;8.741;0.004;0.082;-0.076;49.03581;13.23155;51.0
20190405_174532;0.395;-0.462;11.054;-0.016;0.091;-0.079;49.03581;13.23155;51.0
20190405_174532;0.338;-0.378;8.579;-0.007;0.164;-0.078;49.03581;13.23155;51.0
20190405_174532;1.422;-0.390;8.777;-0.014;0.114;-0.073;49.03581;13.23155;51.0
20190405_174532;1.583;-0.294;9.687;0.000;-0.174;-0.073;49.03581;13.23155;51.0
20190405_174533;1.540;-0.481;9.776;-0.004;-0.166;-0.073;49.03587;13.23138;52.0
20190405_174533;1.525;-0.357;9.757;0.007;0.056;-0.072;49.03587;13.23138;52.0
20190405_174533;-0.261;-0.962;8.976;-0.035;0.214;-0.078;49.03587;13.23138;52.0
20190405_174533;0.670;-1.152;7.875;-0.002;0.194;-0.076;49.03587;13.23138;52.0
20190405_174533;0.445;-0.634;11.279;-0.013;0.074;-0.078;49.03587;13.23138;52.0
20190405_174533;1.880;-0.795;8.950;-0.014;-0.090;-0.072;49.03587;13.23138;52.0
20190405_174533;1.626;-1.063;9.455;0.000;-0.106;-0.078;49.03587;13.23138;52.0
20190405_174533;1.942;-0.476;10.650;0.022;-0.166;-0.070;49.03587;13.23138;52.0
20190405_174533;-0.170;0.045;12.812;0.015;0.200;-0.065;49.03595;13.23122;52.6
20190405_174534;1.927;-1.300;10.779;0.034;0.171;-0.054;49.03595;13.23122;52.6
20190405_174534;-0.572;-0.812;8.634;-0.008;0.115;-0.052;49.03595;13.23122;52.6
20190405_174534;1.262;-1.094;10.686;0.026;-0.053;-0.040;49.03595;13.23122;52.6
20190405_174534;0.359;-0.867;11.864;0.097;0.017;-0.060;49.03595;13.23122;52.6
20190405_174534;-0.316;-0.893;10.039;0.042;0.090;-0.045;49.03595;13.23122;52.6
20190405_174534;0.405;-0.371;9.493;-0.015;0.055;-0.023;49.03595;13.23122;52.6
20190405_174534;0.421;-0.393;8.849;-0.042;0.093;-0.016;49.03595;13.23122;52.6
20190405_174534;0.194;-0.594;9.759;-0.032;-0.109;-0.008;49.03595;13.23122;52.6
20190405_174535;0.007;-0.692;11.445;0.023;-0.015;-0.006;49.03605;13.23108;52.7
20190405_174535;0.615;-0.644;9.251;0.043;-0.124;-0.006;49.03605;13.23108;52.7
20190405_174535;0.189;-0.838;10.142;0.015;0.012;-0.004;49.03605;13.23108;52.7
20190405_174535;-0.505;-0.268;9.175;-0.014;0.053;-0.001;49.03605;13.23108;52.7
20190405_174535;0.057;-0.895;10.054;-0.019;-0.036;0.009;49.03605;13.23108;52.7
20190405_174535;0.204;-0.544;9.881;-0.010;-0.097;0.010;49.03605;13.23108;52.7
20190405_174535;0.905;-0.314;8.904;-0.007;-0.040;0.008;49.03605;13.23108;52.7
20190405_174535;-0.618;-1.200;9.455;0.022;0.051;0.008;49.03605;13.23108;52.7
20190405_174535;1.121;-0.374;10.293;0.011;-0.255;0.024;49.03614;13.23094;53.0
20190405_174536;-0.934;-0.721;10.216;0.015;-0.014;0.022;49.03614;13.23094;53.0
20190405_174536;-0.378;-0.584;9.036;-0.035;-0.193;0.021;49.03614;13.23094;53.0
20190405_174536;0.230;-0.572;8.574;-0.021;-0.048;0.026;49.03614;13.23094;53.0
20190405_174536;0.508;-0.816;9.347;0.018;0.033;0.041;49.03614;13.23094;53.0
20190405_174536;-0.292;-1.140;9.208;0.014;-0.099;0.057;49.03614;13.23094;53.0
20190405_174536;-0.395;-1.348;9.886;0.009;0.021;0.059;49.03614;13.23094;53.0
20190405_174536;-1.118;-1.528;10.042;0.023;0.016;0.056;49.03614;13.23094;53.0
20190405_174536;-0.256;-0.816;11.263;0.014;-0.169;0.049;49.03614;13.23094;53.0
20190405_174537;-0.034;-0.500;9.855;0.009;0.088;0.069;49.03624;13.23080;54.0
20190405_174537;-0.421;-0.587;10.259;0.016;0.052;0.063;49.03624;13.23080;54.0
20190405_174537;0.089;-0.211;9.366;-0.007;-0.134;0.062;49.03624;13.23080;54.0
20190405_174537;-0.575;-0.711;8.658;-0.015;-0.059;0.067;49.03624;13.23080;54.0
20190405_174537;0.414;-0.991;9.603;0.018;0.024;0.082;49.03624;13.23080;54.0
20190405_174537;-0.163;-1.053;10.655;0.028;-0.013;0.064;49.03624;13.23080;54.0
20190405_174537;-0.965;-0.625;10.101;0.041;-0.103;0.067;49.03624;13.23080;54.0
20190405_174537;-0.062;-0.644;11.627;-0.000;0.227;0.091;49.03624;13.23080;54.0
20190405_174537;-1.082;-0.275;9.070;-0.013;-0.024;0.085;49.03624;13.23080;54.0
20190405_174538;0.314;-0.943;10.760;-0.010;0.036;0.084;49.03632;13.23063;53.9
20190405_174538;-0.429;-0.606;9.376;0.003;-0.130;0.082;49.03632;13.23063;53.9
20190405_174538;-1.092;-0.515;9.608;0.007;-0.014;0.084;49.03632;13.23063;53.9
20190405_174538;-0.893;-0.587;10.113;-0.000;0.012;0.088;49.03632;13.23063;53.9
20190405_174538;-1.118;-0.953;10.226;-0.000;-0.004;0.087;49.03632;13.23063;53.9
20190405_174538;-1.274;-0.651;9.084;0.029;-0.042;0.087;49.03632;13.23063;53.9
20190405_174538;-0.503;-0.168;9.472;0.014;-0.035;0.079;49.03632;13.23063;53.9
20190405_174538;0.532;-0.606;9.496;-0.002;0.013;0.090;49.03632;13.23063;53.9
20190405_174538;0.069;-0.809;9.647;-0.014;-0.034;0.086;49.03639;13.23046;55.6
20190405_174539;-1.132;-0.520;9.235;0.003;0.046;0.087;49.03639;13.23046;55.6
20190405_174539;-0.347;-0.560;9.335;-0.000;-0.023;0.088;49.03639;13.23046;55.6
20190405_174539;-0.895;-0.769;10.058;-0.005;-0.045;0.089;49.03639;13.23046;55.6
20190405_174539;-1.475;-0.654;9.814;0.007;0.031;0.094;49.03639;13.23046;55.6
20190405_174539;-1.212;-0.991;9.761;0.007;0.032;0.093;49.03639;13.23046;55.6
20190405_174539;-1.075;-0.572;9.563;0.003;0.012;0.094;49.03639;13.23046;55.6
20190405_174539;-1.463;-0.936;10.288;0.001;0.011;0.096;49.03639;13.23046;55.6
20190405_174539;-0.951;-0.603;10.315;0.011;0.000;0.093;49.03639;13.23046;55.6
20190405_174540;-0.326;-0.867;9.678;0.023;0.019;0.087;49.03646;13.23027;55.2
20190405_174540;-0.745;-0.800;10.039;0.009;0.084;0.096;49.03646;13.23027;55.2
20190405_174540;-0.946;-0.948;9.757;-0.005;-0.015;0.103;49.03646;13.23027;55.2
20190405_174540;-1.935;-0.730;9.414;-0.021;0.006;0.108;49.03646;13.23027;55.2
20190405_174540;-1.295;-0.699;9.199;-0.011;0.044;0.112;49.03646;13.23027;55.2
20190405_174540;-1.932;-0.960;9.546;-0.006;0.061;0.108;49.03646;13.23027;55.2
20190405_174540;-2.387;-0.761;9.460;0.025;0.008;0.104;49.03646;13.23027;55.2
20190405_174540;-0.876;-0.958;9.627;-0.005;0.017;0.114;49.03646;13.23027;55.2
20190405_174540;-1.427;-0.979;9.335;0.039;0.059;0.108;49.03651;13.23007;55.3
20190405_174541;-1.889;-0.931;10.887;0.025;-0.024;0.103;49.03651;13.23007;55.3
20190405_174541;-1.583;-0.218;8.909;0.012;0.167;0.103;49.03651;13.23007;55.3
20190405_174541;-1.267;-0.773;9.067;-0.015;-0.065;0.098;49.03651;13.23007;55.3
20190405_174541;-1.034;-0.510;10.027;0.013;-0.005;0.085;49.03651;13.23007;55.3
20190405_174541;-0.826;-0.651;10.039;-0.008;-0.029;0.087;49.03651;13.23007;55.3
20190405_174541;-1.180;-0.591;9.515;0.023;-0.115;0.082;49.03651;13.23007;55.3
20190405_174541;-0.723;-0.479;10.039;0.012;0.026;0.087;49.03651;13.23007;55.3
20190405_174541;-1.226;-0.488;9.359;0.006;0.031;0.076;49.03651;13.23007;55.3
20190405_174542;-0.268;-0.802;10.338;0.009;0.056;0.073;49.03656;13.22988;54.5
20190405_174542;-0.515;-0.776;10.463;-0.002;0.057;0.070;49.03656;13.22988;54.5
20190405_174542;0.036;-0.340;9.263;-0.010;-0.103;0.065;49.03656;13.22988;54.5
20190405_174542;-1.386;-0.998;10.542;-0.005;0.021;0.063;49.03656;13.22988;54.5
20190405_174542;-1.271;-0.962;9.050;0.029;-0.091;0.059;49.03656;13.22988;54.5
20190405_174542;-1.295;-0.845;9.474;0.043;0.051;0.056;49.03656;13.22988;54.5
20190405_174542;-0.311;-0.804;9.898;0.034;-0.148;0.054;49.03656;13.22988;54.5
20190405_174542;-0.223;-0.867;11.888;0.027;0.146;0.061;49.03656;13.22988;54.5
20190405_174542;-0.342;-0.843;9.979;0.003;0.053;0.059;49.03659;13.22968;55.3
20190405_174543;-1.377;-0.929;9.757;-0.020;0.103;0.060;49.03659;13.22968;55.3
20190405_174543;-0.673;-0.546;10.719;-0.014;0.000;0.049;49.03659;13.22968;55.3
20190405_174543;-0.630;-0.546;9.378;-0.004;0.090;0.043;49.03659;13.22968;55.3
20190405_174543;-1.152;-0.421;9.160;0.026;0.037;0.041;49.03659;13.22968;55.3
20190405_174543;0.584;-0.575;10.216;-0.002;0.038;0.041;49.03659;13.22968;55.3
20190405_174543;0.251;-0.747;9.958;-0.003;-0.044;0.045;49.03659;13.22968;55.3
20190405_174543;-1.044;-0.488;9.754;0.036;0.191;0.046;49.03659;13.22968;55.3
20190405_174543;-0.038;-0.783;9.445;0.021;-0.059;0.033;49.03659;13.22968;55.3
20190405_174544;0.232;-0.953;10.492;-0.002;-0.026;0.029;49.03662;13.22947;55.6
20190405_174544;-0.101;-0.702;9.429;0.001;-0.003;0.021;49.03662;13.22947;55.6
20190405_174544;0.924;-0.649;10.640;-0.004;-0.040;0.013;49.03662;13.22947;55.6
20190405_174544;0.354;-0.187;9.718;0.007;0.060;0.004;49.03662;13.22947;55.6
20190405_174544;0.603;-0.390;9.417;0.006;-0.056;0.007;49.03662;13.22947;55.6
20190405_174544;0.048;-0.943;9.771;0.012;0.040;0.007;49.03662;13.22947;55.6
20190405_174544;0.381;-0.797;10.329;-0.016;-0.021;0.007;49.03662;13.22947;55.6
20190405_174544;0.522;-0.742;9.979;0.001;0.012;0.008;49.03662;13.22947;55.6
20190405_174544;0.656;-0.297;9.639;0.025;-0.002;0.008;49.03663;13.22926;55.2
20190405_174545;0.395;-0.850;9.474;0.006;-0.025;0.006;49.03663;13.22926;55.2
20190405_174545;0.651;-0.462;9.359;-0.018;-0.004;0.007;49.03663;13.22926;55.2
